t_global,x,y,v,em,es,label
442.440,-67,745,-8,0,54,3
442.512,-67,745,-8,0,54,3
442.584,-66,747,0,0,54,3
442.624,-66,748,0,0,56,3
442.695,-66,748,0,0,56,3
442.768,-63,748,-8,0,57,3
442.808,-48,743,0,0,57,3
442.879,-48,743,0,0,59,3
442.952,-27,739,-8,0,60,3
442.992,23,729,0,0,60,3
443.064,49,727,0,0,61,3
443.136,49,727,0,0,61,3
443.175,63,722,0,0,62,3
443.248,65,725,-8,0,62,3
443.320,65,725,-8,0,62,3
443.359,67,729,-8,0,63,3
443.432,65,731,0,0,64,3
443.504,65,731,0,0,64,3
443.544,65,731,0,0,62,3
443.616,69,730,0,0,62,3
443.688,69,730,0,0,62,3
443.728,77,728,0,0,59,3
443.800,90,723,0,0,59,3
443.872,90,723,0,0,61,3
443.911,106,716,0,0,61,3
443.984,118,711,0,0,61,3
444.056,118,711,0,0,61,3
444.101,108,712,0,0,61,3
444.174,97,710,0,0,59,3
444.246,97,710,0,0,60,3
444.286,88,703,0,0,60,3
444.359,80,697,0,0,61,3
444.431,83,696,0,0,61,3
444.471,83,696,0,0,64,3
444.544,91,690,0,0,64,3
444.616,97,687,0,0,64,3
444.656,97,687,0,0,66,3
444.730,102,691,0,0,66,3
444.802,103,695,-8,0,66,3
444.843,97,698,0,0,65,3
444.915,97,698,0,0,64,3
444.987,91,701,8,0,64,3
445.027,101,696,8,0,64,3
445.100,101,696,8,0,64,3
445.171,113,693,8,0,65,3
445.211,126,693,8,0,65,3
445.282,126,693,8,0,64,3
445.355,137,696,8,0,64,3
445.395,145,698,16,0,64,3
445.469,154,701,24,21,65,3
445.541,154,701,24,21,65,3
445.580,160,705,8,0,66,3
445.653,156,707,16,0,66,3
445.725,156,707,16,0,66,3
445.764,147,715,16,0,66,3
445.837,137,723,16,0,65,3
445.909,137,723,16,0,65,3
445.948,136,734,16,0,64,3
446.021,134,743,8,0,63,3
446.093,134,743,8,0,63,3
446.138,125,743,8,0,64,3
446.210,117,745,0,0,64,3
446.282,117,745,0,0,63,3
446.322,109,747,-8,0,63,3
446.394,100,746,-8,0,63,3
446.466,100,746,-8,0,63,3
446.505,91,745,-8,0,63,3
446.578,85,744,-24,0,63,0
446.650,85,744,-24,0,62,0
446.690,88,744,-24,0,62,0
446.764,96,744,-24,0,62,0
446.836,98,742,-8,0,62,0
446.876,98,742,-8,0,61,0
446.950,96,740,-24,0,60,0
447.022,91,737,8,0,60,0
447.062,91,737,8,0,60,0
447.136,70,724,8,0,58,0
447.208,55,711,16,0,58,0
447.248,64,710,24,0,58,0
447.320,64,710,24,0,57,0
447.392,68,709,24,0,57,0
447.432,73,708,24,0,56,0
447.504,73,708,24,0,56,0
447.576,80,707,8,0,55,0
447.617,86,707,32,0,54,0
447.688,86,707,32,0,54,0
447.761,92,709,39,0,53,0
447.801,95,711,16,0,53,0
447.874,100,713,8,0,51,0
447.945,100,713,8,0,49,0
447.986,109,718,72,0,49,0
448.059,119,723,72,0,48,0
448.130,119,723,72,0,48,0
448.175,130,729,104,0,48,0
448.247,143,735,79,0,47,0
448.319,143,735,79,0,47,0
448.360,157,740,56,0,44,0
448.432,173,745,16,0,41,0
448.503,173,745,16,0,41,0
448.543,191,749,16,0,39,0
448.616,211,754,16,0,37,0
448.687,211,754,16,0,37,0
448.727,229,758,16,0,35,0
448.800,247,762,16,0,35,0
448.872,247,762,16,0,35,0
448.911,265,766,16,0,35,0
448.984,282,770,16,0,34,0
449.057,303,776,32,0,33,0
449.097,303,776,32,0,33,0
449.170,326,784,32,0,32,0
449.243,349,798,39,0,32,0
449.283,349,798,39,0,30,0
449.356,372,815,72,0,28,0
449.429,394,833,72,0,28,0
449.469,416,851,72,0,26,0
449.541,416,851,72,0,25,0
449.613,437,868,72,0,25,0
449.653,456,887,0,0,22,0
449.725,456,887,0,0,22,0
449.799,453,931,0,0,22,0
449.837,416,1059,0,0,21,0
449.909,416,1059,0,0,21,0
449.982,332,1289,8,0,20,0
450.021,238,1497,8,0,20,0
450.093,194,1654,0,0,20,0
450.165,194,1654,0,0,18,0
450.210,159,1782,8,0,18,0
450.283,111,1878,8,0,18,0
450.356,111,1878,8,0,17,0
450.396,46,1934,8,0,17,0
450.469,4,1961,0,0,17,0
450.541,4,1961,0,0,17,0
450.581,-54,1978,8,0,16,0
450.653,-128,1989,0,0,14,0
450.731,-128,1989,0,0,14,0
450.769,-228,1984,0,0,13,0
450.838,-325,1984,0,0,12,0
450.910,-325,1984,0,0,12,0
450.949,-370,2088,0,0,11,0
451.022,-402,2177,0,0,10,0
451.094,-402,2177,0,0,10,0
451.132,-429,2271,0,0,8,0
451.205,-452,2362,0,0,8,0
451.278,-452,2362,0,0,7,0
451.318,-426,2341,0,0,7,0
451.393,-409,2310,0,0,7,0
451.462,-384,2279,0,0,6,0
451.505,-384,2279,0,0,6,0
451.575,-364,2253,0,0,6,0
451.648,-355,2220,8,0,5,0
451.688,-355,2220,8,0,5,0
451.761,-355,2197,0,0,5,0
451.834,-376,2182,0,0,5,0
451.874,-401,2184,8,0,5,0
451.946,-401,2184,8,0,4,0
452.018,-421,2194,8,0,4,0
452.058,-377,2209,8,0,4,0
452.130,-377,2209,8,0,4,0
452.202,-357,2217,8,0,4,0
452.247,-338,2231,8,0,4,0
452.320,-322,2251,0,0,4,0
452.391,-322,2251,0,0,4,0
452.431,-308,2275,0,0,4,0
452.503,-298,2293,8,0,4,0
452.575,-298,2293,8,0,4,0
452.616,-284,2307,8,0,3,0
452.687,-273,2314,8,0,3,0
452.760,-273,2314,8,0,3,0
452.800,-260,2322,0,0,3,0
452.873,-245,2333,0,0,3,0
452.946,-245,2333,0,0,3,0
452.986,-228,2344,0,0,3,0
453.059,-209,2355,0,0,3,0
453.130,-209,2355,0,0,3,0
453.170,-196,2364,0,0,3,0
453.243,-182,2373,0,0,3,0
453.314,-182,2373,0,0,3,0
453.354,-169,2379,0,0,3,0
453.427,-159,2385,0,0,3,0
453.499,-159,2385,0,0,3,0
453.538,-149,2390,0,0,3,0
453.610,-139,2395,0,0,3,0
453.682,-139,2395,0,0,2,0
453.722,-129,2400,0,0,3,0
453.795,-120,2405,0,0,3,0
453.868,-112,2409,0,0,2,0
453.908,-112,2409,0,0,2,0
453.981,-103,2414,0,0,2,0
454.054,-90,2419,0,0,2,0
454.094,-90,2419,0,0,2,0
454.167,-75,2425,0,0,2,0
454.239,-61,2430,0,0,2,0
454.284,-48,2435,0,0,2,0
454.356,-48,2435,0,0,2,0
454.429,-35,2440,0,0,2,0
454.468,-23,2444,0,0,2,0
454.540,-23,2444,0,0,2,0
454.612,-10,2449,0,0,2,0
454.652,5,2454,-16,0,2,0
454.724,22,2459,-16,0,2,0
454.796,22,2459,-16,0,2,0
454.836,39,2464,-16,0,2,0
454.908,55,2468,-16,0,2,0
454.980,55,2468,-16,0,2,0
455.020,98,2473,-8,0,2,0
455.092,228,2483,-8,0,2,0
455.165,228,2483,-8,0,2,0
455.205,270,2487,-8,0,2,0
455.277,311,2490,-8,0,2,0
455.350,311,2490,-8,0,2,0
455.390,350,2493,-8,0,2,0
455.463,383,2498,0,0,2,0
455.534,383,2498,0,0,2,0
455.574,412,2503,0,0,2,0
455.647,434,2505,0,0,2,0
455.719,434,2505,0,0,2,0
455.758,453,2506,0,0,2,0
455.831,460,2506,0,0,2,0
455.902,460,2506,0,0,2,0
455.942,459,2512,0,0,2,0
456.015,453,2519,0,0,2,0
456.087,447,2526,0,0,2,0
456.127,447,2526,0,0,2,0
456.200,442,2532,0,0,2,0
456.273,436,2539,0,0,2,0
456.318,436,2539,0,0,2,0
456.391,431,2545,0,0,2,0
456.464,432,2555,0,0,2,0
456.504,434,2566,0,0,2,0
456.576,434,2566,0,0,2,0
456.649,437,2576,0,0,2,0
456.689,443,2585,0,0,2,0
456.761,443,2585,0,0,2,0
456.833,445,2594,0,0,2,0
456.873,446,2602,0,0,2,0
456.945,450,2611,0,0,2,0
457.017,450,2611,0,0,2,0
457.057,454,2622,0,0,2,0
457.129,458,2632,0,0,2,0
457.201,458,2632,0,0,2,0
457.241,463,2641,0,0,2,0
457.314,467,2651,0,0,2,0
457.385,467,2651,0,0,2,0
457.425,469,2655,0,0,2,0
457.497,463,2649,0,0,2,0
457.569,463,2649,0,0,2,0
457.609,454,2639,0,0,2,0
457.681,445,2629,0,0,2,0
457.757,445,2629,0,0,2,0
457.794,436,2620,0,0,2,0
457.866,427,2611,0,0,2,0
457.938,427,2611,0,0,2,0
457.978,426,2602,0,0,2,0
458.050,426,2593,0,0,2,0
458.122,426,2593,0,0,2,0
458.162,427,2585,0,0,2,0
458.234,427,2576,0,0,2,0
458.307,427,2576,0,0,2,0
458.351,427,2569,0,0,2,0
458.424,422,2559,0,0,2,0
458.497,415,2550,0,0,2,0
458.537,415,2550,0,0,2,0
458.610,409,2540,0,0,2,0
458.683,402,2531,0,0,2,0
458.723,396,2523,0,0,2,0
458.796,396,2523,0,0,2,0
458.868,390,2514,0,0,2,0
458.907,385,2506,0,0,2,0
458.979,385,2506,0,0,2,0
459.051,379,2499,0,0,2,0
459.092,374,2491,0,0,2,0
459.165,374,2491,0,0,2,0
459.236,369,2484,0,0,2,0
459.276,364,2477,0,0,2,0
459.350,359,2470,0,0,2,0
459.420,359,2470,0,0,2,0
459.459,354,2464,0,0,2,0
459.533,350,2457,0,0,2,0
459.604,350,2457,0,0,2,0
459.643,346,2451,0,0,2,0
459.716,341,2446,0,0,2,0
459.788,341,2446,0,0,2,0
459.828,341,2446,0,0,2,0
459.900,341,2446,0,0,2,0
459.972,341,2446,0,0,2,0
460.012,340,2450,0,0,2,0
460.084,339,2457,0,0,2,0
460.157,339,2457,0,0,2,0
460.201,338,2463,0,0,2,0
460.270,338,2470,0,0,2,0
460.341,338,2470,0,0,2,0
460.386,337,2476,0,0,2,0
460.458,336,2482,0,0,2,0
460.531,336,2482,0,0,2,0
460.570,336,2488,0,0,2,0
460.643,335,2493,0,0,2,0
460.715,334,2498,0,0,2,0
460.754,334,2498,0,0,2,0
460.828,334,2504,0,0,2,0
460.901,333,2509,0,0,2,0
460.941,333,2509,0,0,2,0
461.014,333,2513,0,0,2,0
461.087,332,2518,0,0,2,0
461.127,331,2522,0,0,2,0
461.199,331,2522,0,0,2,0
461.271,331,2527,0,0,2,0
461.311,330,2531,0,0,2,0
461.383,330,2531,0,0,2,0
461.456,330,2531,0,0,2,0
461.496,330,2531,0,0,2,0
461.568,330,2531,0,0,2,0
461.641,330,2531,0,0,2,0
461.680,330,2531,0,0,2,0
461.757,330,2531,0,0,2,0
461.825,330,2531,0,0,2,0
461.864,330,2531,0,0,2,0
461.937,330,2531,0,0,3,0
462.008,330,2531,0,0,3,0
462.048,330,2531,0,0,2,0
462.121,324,2532,0,0,2,0
462.193,324,2532,0,0,2,0
462.232,316,2532,0,0,2,0
462.304,309,2532,0,0,2,0
462.376,309,2532,0,0,2,0
462.421,302,2532,0,0,2,0
462.493,296,2532,0,0,2,0
462.565,296,2532,0,0,2,0
462.615,289,2532,0,0,2,0
462.677,283,2532,0,0,2,0
462.750,283,2532,0,0,2,0
462.790,277,2533,0,0,2,0
462.864,271,2533,0,0,2,0
462.934,271,2533,0,0,2,0
462.974,266,2533,0,0,2,0
463.046,261,2533,0,0,2,0
463.121,255,2533,0,0,2,0
463.160,255,2533,0,0,2,0
463.232,250,2533,0,0,2,0
463.305,246,2533,0,0,2,0
463.345,246,2533,0,0,2,0
463.418,244,2534,0,0,2,0
463.491,272,2547,0,0,2,0
463.531,305,2564,0,0,2,0
463.603,305,2564,0,0,2,0
463.675,335,2575,0,0,2,0
463.715,365,2584,0,0,3,0
463.787,365,2584,0,0,3,0
463.860,400,2592,0,0,3,0
463.900,436,2600,0,0,3,0
463.972,436,2600,0,0,4,0
464.044,471,2607,0,0,4,0
464.083,505,2615,0,0,4,0
464.156,505,2615,0,0,4,0
464.228,534,2622,0,0,4,0
464.268,534,2622,0,0,4,0
464.341,545,2631,0,0,4,0
464.413,545,2631,0,0,4,0
464.457,531,2639,0,0,4,0
464.530,499,2645,8,0,4,0
464.602,499,2645,8,0,4,0
464.641,398,2660,8,0,4,0
464.714,280,2669,0,0,4,0
464.786,280,2669,0,0,4,0
464.826,141,2663,8,0,4,0
464.898,-124,2640,8,0,4,0
464.970,-124,2640,8,0,4,0
465.009,-361,2615,8,0,4,0
465.082,-567,2589,8,0,4,0
465.155,-567,2589,8,0,4,0
465.194,-729,2543,39,0,4,0
465.268,-864,2495,39,0,4,0
465.340,-864,2495,39,0,4,0
465.380,-973,2471,0,0,4,0
465.453,-1107,2444,0,0,4,0
465.526,-1231,2419,0,0,4,0
465.566,-1231,2419,0,0,4,0
465.640,-1328,2363,0,0,4,0
465.712,-1379,2308,0,0,4,0
465.752,-1379,2308,0,0,4,0
465.825,-1389,2269,0,0,4,0
465.897,-1381,2234,0,0,4,0
465.937,-1369,2214,8,0,4,0
466.009,-1369,2214,8,0,4,0
466.081,-1360,2207,8,0,4,0
466.121,-1367,2248,-8,0,4,0
466.193,-1367,2248,-8,0,4,0
466.266,-1376,2276,-16,0,4,0
466.305,-1389,2320,-16,0,4,0
466.378,-1436,2454,-16,0,4,0
466.451,-1436,2454,-16,0,4,0
466.495,-1478,2575,-16,0,4,0
466.569,-1516,2684,-16,0,4,0
466.641,-1516,2684,-16,0,4,0
466.681,-1543,2771,0,0,4,0
466.754,-1550,2798,-39,0,4,0
466.825,-1550,2798,-39,0,4,0
466.865,-1555,2821,-39,0,4,0
466.937,-1560,2844,-39,0,4,0
467.009,-1560,2844,-39,0,4,0
467.048,-1565,2866,-39,0,4,0
467.122,-1570,2888,-39,0,4,0
467.193,-1570,2888,-39,0,4,0
467.233,-1575,2908,-39,0,4,0
467.305,-1580,2928,-39,0,4,0
467.377,-1580,2928,-39,0,4,0
467.417,-1581,2944,0,0,4,0
467.489,-1582,2959,0,0,4,0
467.562,-1582,2959,0,0,4,0
467.602,-1582,2972,0,0,4,0
467.675,-1583,2986,0,0,4,0
467.748,-1584,2999,0,0,3,0
467.788,-1584,2999,0,0,3,0
467.861,-1584,3011,0,0,3,0
467.934,-1585,3023,0,0,3,0
467.974,-1585,3023,0,0,3,0
468.052,-1585,3035,0,0,2,0
468.120,-1586,3046,0,0,2,0
468.160,-1586,3057,0,0,2,0
468.232,-1586,3057,0,0,2,0
468.304,-1586,3067,0,0,2,0
468.344,-1587,3077,0,0,3,0
468.416,-1587,3077,0,0,2,0
468.489,-1587,3087,0,0,2,0
468.532,-1588,3096,0,0,2,0
468.609,-1588,3105,0,0,2,0
468.678,-1588,3105,0,0,2,0
468.717,-1588,3114,0,0,2,0
468.794,-1588,3114,0,0,2,0
468.862,-1588,3114,0,0,2,0
468.902,-1588,3114,0,0,2,0
468.975,-1588,3114,0,0,2,0
469.047,-1588,3114,0,0,2,0
469.088,-1588,3114,0,0,2,0
469.161,-1594,3102,0,0,2,0
469.236,-1594,3102,0,0,2,0
469.271,-1601,3086,0,0,2,0
469.344,-1608,3071,0,0,2,0
469.416,-1608,3071,0,0,2,0
469.456,-1614,3056,0,0,2,0
469.529,-1621,3042,0,0,2,0
469.600,-1621,3042,0,0,2,0
469.640,-1627,3029,0,0,2,0
469.712,-1640,3009,-8,0,2,0
469.784,-1640,3009,-8,0,2,0
469.824,-1656,2989,-8,0,2,0
469.896,-1669,2962,-8,0,2,0
469.969,-1678,2921,0,0,2,0
470.010,-1678,2921,0,0,2,0
470.082,-1696,2789,0,0,2,0
470.156,-1715,2536,0,0,2,0
470.195,-1715,2536,0,0,2,0
470.269,-1747,2291,0,0,2,0
470.341,-1775,2065,0,0,2,0
470.381,-1800,1861,0,0,2,0
470.453,-1800,1861,0,0,2,0
470.525,-1821,1682,0,0,2,0
470.570,-1852,1589,0,0,2,0
470.642,-1852,1589,0,0,2,0
470.714,-1882,1525,0,0,2,0
470.754,-1942,1479,-8,0,2,0
470.826,-1976,1463,-8,0,2,0
470.898,-1976,1463,-8,0,2,0
470.938,-2007,1449,-8,0,2,0
471.011,-2034,1436,-8,0,2,0
471.083,-2034,1436,-8,0,2,0
471.122,-2059,1424,-8,0,2,0
471.194,-2081,1413,-8,0,2,0
471.267,-2081,1413,-8,0,2,0
471.306,-2092,1408,-8,0,2,0
471.379,-2094,1408,-8,0,2,0
471.452,-2094,1408,-8,0,2,0
471.492,-2089,1417,-8,0,2,0
471.565,-2083,1430,-8,0,2,0
471.636,-2083,1430,-8,0,2,0
471.676,-2077,1437,-39,0,2,0
471.749,-2071,1442,-39,0,2,0
471.821,-2071,1442,-39,0,2,0
471.860,-2063,1452,0,0,3,0
471.932,-2056,1462,0,0,3,0
472.011,-2056,1462,0,0,3,0
472.047,-2052,1484,-8,0,3,0
472.116,-2048,1509,-8,0,3,0
472.188,-2048,1509,-8,0,3,0
472.228,-2055,1548,0,0,3,0
472.300,-2059,1591,0,0,3,0
472.374,-2074,1720,0,0,3,0
472.413,-2074,1720,0,0,3,0
472.487,-2087,1837,0,0,3,0
472.559,-2076,1928,0,0,3,0
472.604,-2076,1928,0,0,3,0
472.677,-2069,1956,0,0,3,0
472.750,-2055,1985,0,0,3,0
472.790,-2039,2014,0,0,3,0
472.862,-2039,2014,0,0,3,0
472.936,-2024,2042,0,0,3,0
472.974,-2009,2069,0,0,3,0
473.046,-2009,2069,0,0,3,0
473.118,-1982,2096,0,0,3,0
473.158,-1951,2122,0,0,3,0
473.231,-1922,2148,0,0,3,0
473.302,-1922,2148,0,0,3,0
473.342,-1893,2172,0,0,4,0
473.414,-1865,2196,0,0,4,0
473.486,-1865,2196,0,0,4,0
473.526,-1838,2219,0,0,5,0
473.598,-1811,2241,0,0,5,0
473.670,-1811,2241,0,0,5,0
473.709,-1785,2263,0,0,5,0
473.783,-1760,2284,0,0,5,0
473.856,-1760,2284,0,17,6,0
473.895,-1736,2304,0,17,6,1
473.969,-1713,2323,0,16,6,1
474.041,-1713,2323,0,16,6,1
474.080,-1690,2342,0,0,6,1
474.153,-1668,2360,0,0,7,0
474.225,-1668,2360,0,0,7,0
474.264,-1647,2378,0,0,7,0
474.337,-1627,2394,0,0,8,0
474.409,-1627,2394,0,0,8,0
474.448,-1608,2411,0,0,9,0
474.521,-1589,2426,0,0,9,0
474.593,-1589,2426,0,0,9,0
474.637,-1571,2442,0,0,9,0
474.710,-1550,2460,0,0,9,0
474.784,-1529,2480,0,0,10,0
474.824,-1529,2480,0,0,10,0
474.896,-1510,2499,0,0,10,0
474.970,-1490,2517,0,0,10,0
475.010,-1472,2535,0,0,10,0
475.083,-1472,2535,0,0,10,0
475.156,-1454,2552,0,0,11,3
475.196,-1436,2569,0,0,11,4
475.269,-1436,2569,0,0,11,4
475.341,-1420,2584,0,0,11,4
475.381,-1404,2600,0,0,12,4
475.453,-1388,2615,0,0,13,4
475.526,-1388,2615,0,0,13,4
475.565,-1373,2629,0,0,14,4
475.638,-1360,2648,-16,0,15,4
475.710,-1360,2648,-16,0,15,4
475.749,-1347,2668,-16,0,16,4
475.822,-1335,2687,-16,0,17,4
475.895,-1335,2687,-16,0,17,4
475.934,-1323,2706,-16,0,18,4
476.007,-1311,2724,-16,0,18,4
476.079,-1311,2724,-16,0,18,4
476.119,-1300,2742,-16,0,19,4
476.191,-1290,2759,-16,0,19,4
476.264,-1290,2759,-16,0,20,4
476.303,-1279,2775,-16,0,20,4
476.377,-1269,2791,-16,0,20,4
476.449,-1269,2791,-16,0,22,4
476.489,-1260,2806,-16,0,22,4
476.562,-1251,2820,-16,0,22,4
476.634,-1251,2820,-16,0,22,4
476.679,-1242,2835,-16,0,23,4
476.753,-1233,2848,-16,0,24,4
476.826,-1225,2861,-16,0,24,4
476.865,-1225,2861,-16,0,25,4
476.939,-1217,2874,-16,0,26,4
477.012,-1209,2886,-16,0,26,4
477.051,-1209,2886,-16,0,27,4
477.125,462,710,0,0,27,4
477.197,466,682,0,0,27,1
477.237,431,702,0,0,27,1
477.308,431,702,0,0,27,1
477.381,420,710,0,0,28,1
477.421,399,715,0,0,30,1
477.492,399,715,0,0,30,1
477.565,311,713,0,0,31,1
477.605,133,702,0,0,31,1
477.676,133,702,0,0,31,1
477.749,-30,688,0,0,31,1
477.789,-178,673,0,0,31,1
477.862,-259,669,0,0,31,1
477.934,-259,669,0,0,31,1
477.973,-285,664,0,0,32,1
478.046,-283,663,0,0,32,1
478.118,-283,663,0,0,32,1
478.157,-283,660,0,0,32,1
478.231,-285,659,0,0,31,1
478.302,-285,659,0,0,31,4
478.342,-291,659,0,0,31,4
478.414,-297,659,0,0,34,4
478.486,-297,659,0,0,34,4
478.526,-291,669,0,0,34,4
478.598,-278,680,0,0,34,4
478.670,-278,680,0,0,34,4
478.715,-255,689,0,0,31,4
478.787,-195,712,0,0,31,4
478.859,-195,712,0,0,33,4
478.899,-172,717,0,0,33,4
478.972,-165,717,0,0,34,4
479.044,-165,717,0,0,36,4
479.084,-164,716,0,0,36,4
479.158,-162,716,0,0,37,4
479.230,-163,716,0,0,37,4
479.270,-163,716,0,0,38,4
479.344,-161,713,0,0,39,4
479.416,-158,709,0,0,39,3
479.456,-158,709,0,0,39,3
479.530,-157,709,0,0,39,3
479.602,-155,710,0,0,39,3
479.642,-151,711,0,0,38,3
479.714,-151,711,0,0,37,3
479.786,-147,709,0,0,37,3
479.826,-145,708,0,0,37,3
479.898,-145,708,0,0,37,3
479.970,-144,704,0,0,36,3
480.010,-143,702,0,0,36,3
480.082,-139,702,0,0,35,3
480.154,-139,702,0,0,35,3
480.195,-139,703,0,0,35,3
480.268,-137,703,0,0,34,3
480.340,-137,703,0,0,34,3
480.379,-130,702,0,0,34,3
480.452,-124,701,0,0,33,3
480.524,-124,701,0,0,33,3
480.563,-127,695,0,0,32,3
480.636,-129,691,0,0,31,3
480.708,-129,691,0,0,31,3
480.752,-125,694,0,0,31,3
480.825,-122,694,0,0,37,3
480.897,-122,694,0,0,37,3
480.936,-117,695,0,0,36,3
481.009,-110,697,0,0,36,3
481.081,-110,697,0,0,35,3
481.121,-104,698,0,0,34,3
481.193,-95,701,0,0,34,3
481.265,-95,701,0,0,33,3
481.304,-88,703,0,0,33,3
481.377,-85,704,0,0,31,3
481.450,-84,703,0,0,30,3
481.489,-84,703,0,0,30,4
481.563,-83,702,0,0,30,4
481.635,-83,700,0,0,30,4
481.675,-83,700,0,0,30,4
481.749,-84,693,0,0,31,4
481.821,-83,689,0,0,31,4
481.862,-85,687,0,0,31,4
481.934,-85,687,0,0,32,4
482.006,-85,686,0,0,32,4
482.046,-81,690,0,0,32,4
482.118,-81,690,0,0,33,4
482.190,-78,692,0,0,33,4
482.230,-79,691,0,0,33,4
482.301,-79,691,0,0,33,4
482.374,-81,691,0,0,34,4
482.414,-80,694,0,0,34,4
482.486,-82,694,0,0,34,1
482.558,-82,694,0,0,34,1
482.598,-84,694,0,0,34,1
482.671,-84,696,0,0,34,1
482.743,-84,696,0,0,34,1
482.787,-80,698,0,0,34,1
482.860,-80,700,0,0,34,1
482.932,-80,700,0,0,34,1
482.971,-80,701,0,0,34,1
483.044,-82,703,0,0,34,1
483.116,-82,703,0,0,34,1
483.155,-86,703,0,0,34,1
483.228,-90,701,0,0,34,1
483.300,-90,701,0,0,34,1
483.339,-93,699,0,0,35,1
483.412,-100,696,0,0,36,1
483.484,-100,696,0,0,36,1
